date_time,global_active_power,fridge_w,fan_w,lights_w,tv_w,computer_w,ac_w
2025-01-02 04:44:00,225.49,140.88,12.08,26.46,0.14,0.0,0.0
2025-01-02 04:45:00,260.44,148.97,9.01,37.05,0.0,7.68,12.8
2025-01-02 04:46:00,216.46,142.48,7.44,21.54,9.72,1.55,0.0
2025-01-02 04:47:00,246.44,147.86,13.46,19.44,0.0,3.53,0.0
2025-01-02 04:48:00,268.55,146.09,5.0,21.83,6.65,7.35,16.89
2025-01-02 04:49:00,236.32,151.98,9.3,23.45,2.33,4.49,0.0
2025-01-02 04:50:00,242.41,143.73,11.75,32.62,4.16,4.81,0.0
2025-01-02 04:51:00,231.69,143.23,7.09,29.9,0.0,9.71,5.5
2025-01-02 04:52:00,278.99,144.55,5.0,25.43,3.73,0.0,13.43
2025-01-02 04:53:00,234.18,143.41,10.67,29.53,0.0,0.0,0.0
2025-01-02 04:54:00,277.86,147.82,14.86,25.24,5.36,1.83,10.2
2025-01-02 04:55:00,194.25,138.16,5.0,27.45,6.57,7.34,8.89
2025-01-02 04:56:00,225.96,140.41,5.44,32.13,10.89,0.0,0.0
2025-01-02 04:57:00,276.2,140.35,7.24,40.48,0.93,5.85,15.04
2025-01-02 04:58:00,229.46,148.43,8.06,33.06,8.52,1.2,14.34
2025-01-02 04:59:00,244.98,151.47,5.0,38.17,6.16,5.61,10.87
2025-01-02 05:00:00,236.88,144.21,9.87,26.98,0.0,11.32,10.91
2025-01-02 05:01:00,253.06,143.95,5.0,36.1,0.0,3.11,10.39
2025-01-02 05:02:00,265.0,144.9,12.08,39.09,0.0,9.15,12.45
2025-01-02 05:03:00,215.52,149.27,9.28,32.21,0.0,5.35,0.0
2025-01-02 05:04:00,220.29,140.91,16.29,28.66,0.0,4.37,0.0
2025-01-02 05:05:00,259.06,145.58,11.06,35.59,2.6,2.76,7.29
2025-01-02 05:06:00,256.23,148.52,5.31,27.7,1.37,3.29,15.0
2025-01-02 05:07:00,203.57,146.63,11.88,26.97,0.0,0.0,0.0
2025-01-02 05:08:00,258.88,145.38,13.68,26.87,0.0,0.0,0.0
2025-01-02 05:09:00,235.89,148.63,10.28,23.29,0.0,3.77,12.23
2025-01-02 05:10:00,201.47,133.81,5.0,30.54,8.13,5.75,11.97
2025-01-02 05:11:00,210.13,147.34,9.0,30.47,0.0,0.75,0.0
2025-01-02 05:12:00,211.25,142.01,5.0,28.57,0.45,0.0,0.0
2025-01-02 05:13:00,261.5,137.3,10.77,22.02,0.74,0.0,34.5
2025-01-02 05:14:00,254.14,146.67,6.92,31.06,12.62,0.0,0.0
2025-01-02 05:15:00,216.09,150.12,8.95,23.74,2.98,0.0,0.0
2025-01-02 05:16:00,229.29,144.07,5.0,33.84,4.12,6.65,11.98
2025-01-02 05:17:00,242.43,148.44,8.5,39.51,1.01,3.95,0.26
2025-01-02 05:18:00,223.77,151.07,5.03,22.51,0.11,1.53,0.0
2025-01-02 05:19:00,239.28,149.88,5.0,25.41,2.5,5.77,10.42
2025-01-02 05:20:00,276.94,151.18,15.81,37.18,4.89,0.0,33.42
2025-01-02 05:21:00,240.6,147.59,5.0,42.1,2.18,0.0,0.0
2025-01-02 05:22:00,230.66,144.93,5.0,26.53,14.72,3.02,2.3
2025-01-02 05:23:00,247.87,138.22,5.0,37.12,6.93,5.09,17.38
2025-01-02 05:24:00,248.91,143.64,6.74,36.01,0.0,0.0,0.0
2025-01-02 05:25:00,235.04,141.25,9.18,23.72,0.0,8.43,0.0
2025-01-02 05:26:00,220.38,153.31,6.2,34.04,0.0,3.13,21.84
2025-01-02 05:27:00,211.28,143.92,11.77,35.52,10.9,0.0,0.0
2025-01-02 05:28:00,241.19,145.12,13.96,29.51,0.0,0.39,0.0
2025-01-02 05:29:00,291.73,146.83,5.0,43.15,5.18,5.14,9.89
2025-01-02 05:30:00,257.5,144.8,7.75,31.12,3.81,5.83,32.8
2025-01-02 05:31:00,269.51,151.4,5.0,24.73,3.94,2.63,21.73
2025-01-02 05:32:00,255.62,142.13,12.66,35.99,13.36,0.0,0.0
2025-01-02 05:33:00,249.16,145.4,9.26,21.88,9.38,3.16,30.81
2025-01-02 05:34:00,227.92,141.65,5.0,24.5,0.0,14.5,0.0
2025-01-02 05:35:00,291.1,139.34,9.53,31.47,4.1,11.06,25.42
2025-01-02 05:36:00,288.76,142.18,14.43,41.25,1.37,4.9,0.0
2025-01-02 05:37:00,197.03,144.48,5.0,39.89,0.0,0.0,0.0
2025-01-02 05:38:00,222.35,142.91,5.0,26.4,0.0,4.32,0.0
2025-01-02 05:39:00,219.15,141.85,11.49,31.27,4.54,14.45,1.07
2025-01-02 05:40:00,308.31,139.0,19.1,41.88,0.0,12.03,24.17
2025-01-02 05:41:00,214.54,144.29,11.82,21.02,0.0,0.56,9.08
2025-01-02 05:42:00,248.45,138.61,5.0,29.8,14.47,0.0,0.0
2025-01-02 05:43:00,276.12,147.66,5.0,27.86,0.38,3.39,10.02
2025-01-02 05:44:00,240.04,144.95,6.55,27.34,7.79,4.97,0.0
2025-01-02 05:45:00,264.41,138.79,5.0,18.52,12.84,0.0,34.01
2025-01-02 05:46:00,267.14,143.39,5.0,28.75,0.0,7.88,24.87
2025-01-02 05:47:00,306.43,141.62,9.06,31.03,0.0,13.44,29.33
2025-01-02 05:48:00,223.14,145.9,6.44,25.11,1.46,0.0,1.11
2025-01-02 05:49:00,246.51,149.99,10.87,32.58,0.5,0.0,0.0
2025-01-02 05:50:00,270.32,137.12,10.27,40.29,8.57,0.0,25.13
2025-01-02 05:51:00,256.21,145.08,9.76,24.07,12.83,7.57,0.0
2025-01-02 05:52:00,194.49,143.98,7.21,28.34,5.04,1.02,7.7
2025-01-02 05:53:00,238.47,147.31,5.0,32.5,0.0,0.17,6.07
2025-01-02 05:54:00,248.28,145.48,5.0,17.4,0.0,0.0,15.38
2025-01-02 05:55:00,263.66,141.62,5.54,33.24,3.21,0.0,19.29
2025-01-02 05:56:00,333.97,143.35,16.31,37.35,0.0,0.0,46.66
2025-01-02 05:57:00,219.27,141.44,5.0,30.15,7.84,0.22,0.0
2025-01-02 05:58:00,251.83,148.93,5.0,20.67,4.42,7.54,27.22
2025-01-02 05:59:00,240.43,144.71,13.12,34.27,0.0,8.13,0.0
2025-01-02 06:00:00,248.81,152.23,12.32,34.15,2.71,8.58,0.0
2025-01-02 06:01:00,279.24,144.38,5.0,32.09,8.31,5.03,3.85
2025-01-02 06:02:00,210.51,141.79,8.6,33.03,6.23,1.6,0.0
2025-01-02 06:03:00,282.38,138.57,5.0,24.93,9.97,4.06,33.47
2025-01-02 06:04:00,219.64,137.41,10.2,23.02,0.52,0.0,0.0
2025-01-02 06:05:00,233.23,138.29,9.01,26.68,8.47,3.17,23.38
2025-01-02 06:06:00,226.31,145.69,12.34,24.21,0.82,3.49,0.0
2025-01-02 06:07:00,223.51,146.66,5.0,32.71,0.0,0.0,0.0
2025-01-02 06:08:00,265.69,138.3,8.57,27.92,0.0,2.19,21.1
2025-01-02 06:09:00,290.66,148.2,13.08,28.75,0.94,7.04,22.63
2025-01-02 06:10:00,233.24,142.69,5.0,25.27,0.0,0.57,0.0
2025-01-02 06:11:00,249.62,145.21,14.26,25.83,5.88,7.1,0.0
2025-01-02 06:12:00,215.84,151.07,5.0,22.08,2.69,0.0,0.0
2025-01-02 06:13:00,247.38,148.21,11.64,41.69,4.04,3.11,14.72
2025-01-02 06:14:00,216.24,143.55,14.85,39.5,4.78,1.68,0.0
2025-01-02 06:15:00,208.24,141.06,20.51,26.07,1.63,9.92,0.0
2025-01-02 06:16:00,258.71,136.02,12.65,30.79,2.49,3.55,0.0
2025-01-02 06:17:00,260.43,141.75,10.28,34.2,9.26,6.69,0.0
2025-01-02 06:18:00,260.48,143.78,13.52,28.23,5.63,14.72,0.0
2025-01-02 06:19:00,306.33,140.68,13.55,32.98,9.84,5.21,4.69
2025-01-02 06:20:00,237.61,144.1,12.55,39.86,0.16,8.01,0.0
2025-01-02 06:21:00,277.32,144.93,23.0,24.5,0.04,6.45,0.0
2025-01-02 06:22:00,238.48,143.72,13.52,34.43,3.29,0.0,17.82
2025-01-02 06:23:00,212.21,142.02,11.61,28.98,0.0,2.91,10.76
2025-01-02 06:24:00,265.59,145.3,5.0,33.16,3.86,9.36,0.26
2025-01-02 06:25:00,285.27,146.39,10.61,30.59,15.75,7.52,1.42
2025-01-02 06:26:00,267.17,140.26,9.52,40.7,0.0,9.8,0.08
2025-01-02 06:27:00,281.37,150.27,5.0,26.95,0.0,0.0,26.21
2025-01-02 06:28:00,235.87,144.23,6.72,32.48,2.05,6.34,0.0
2025-01-02 06:29:00,283.61,144.7,9.3,37.01,0.0,8.33,31.19
2025-01-02 06:30:00,300.46,147.46,18.06,39.48,0.0,7.87,0.0
2025-01-02 06:31:00,258.95,145.56,10.61,27.26,9.93,0.0,0.0
2025-01-02 06:32:00,236.99,148.44,5.0,26.71,5.76,1.25,0.0
2025-01-02 06:33:00,233.51,145.77,5.0,35.37,3.59,0.0,0.0
2025-01-02 06:34:00,213.94,142.17,6.84,41.54,3.51,1.23,0.0
2025-01-02 06:35:00,252.73,146.07,17.16,30.88,0.0,0.0,16.28
2025-01-02 06:36:00,245.28,140.05,10.02,36.92,0.0,5.97,0.0
2025-01-02 06:37:00,245.66,145.06,5.88,31.43,0.0,5.9,0.0
2025-01-02 06:38:00,237.36,144.49,5.0,18.02,0.0,0.59,0.0
2025-01-02 06:39:00,331.35,143.79,5.0,18.05,7.1,1.53,61.68
2025-01-02 06:40:00,253.51,144.11,7.98,20.21,0.0,0.0,0.0
2025-01-02 06:41:00,229.83,137.1,12.62,26.29,0.0,0.0,0.0
2025-01-02 06:42:00,239.3,142.43,11.62,32.13,7.18,6.65,0.0
2025-01-02 06:43:00,274.51,145.0,15.63,34.83,0.0,0.0,0.0
2025-01-02 06:44:00,279.0,145.26,10.94,34.84,0.0,2.78,20.78
2025-01-02 06:45:00,269.76,140.51,8.71,36.18,0.0,7.26,4.34
2025-01-02 06:46:00,231.55,149.69,7.89,36.32,0.0,1.71,0.0
2025-01-02 06:47:00,265.15,141.16,5.03,24.87,5.22,0.0,8.53
2025-01-02 06:48:00,219.37,148.5,11.12,21.72,4.09,0.0,0.0
2025-01-02 06:49:00,241.82,146.33,7.05,26.75,2.4,4.28,5.09
2025-01-02 06:50:00,245.9,142.04,10.09,35.58,4.91,0.0,4.3
2025-01-02 06:51:00,291.44,151.73,10.4,27.41,0.0,0.0,43.72
2025-01-02 06:52:00,279.58,139.85,13.76,35.41,0.0,14.05,0.0
2025-01-02 06:53:00,247.99,148.3,11.1,15.22,1.99,0.0,17.81
2025-01-02 06:54:00,295.95,148.63,9.85,37.07,0.0,14.18,0.0
2025-01-02 06:55:00,284.55,141.94,12.39,35.95,7.81,7.09,20.62
2025-01-02 06:56:00,262.73,150.19,12.87,31.58,1.71,2.4,9.78
2025-01-02 06:57:00,222.19,143.62,8.15,30.62,3.94,3.18,0.0
2025-01-02 06:58:00,289.49,145.78,7.59,24.98,11.2,4.45,9.46
2025-01-02 06:59:00,217.46,145.67,8.24,23.31,0.0,0.0,9.32
2025-01-02 07:00:00,227.18,144.09,8.03,13.86,0.0,0.31,39.15
2025-01-02 07:01:00,208.91,147.87,17.39,11.37,0.0,5.9,0.0
2025-01-02 07:02:00,308.4,147.8,9.26,3.56,11.25,0.0,2.29
2025-01-02 07:03:00,172.63,137.63,5.0,6.61,0.0,0.0,1.73
2025-01-02 07:04:00,230.7,149.84,5.0,13.89,2.03,7.6,0.0
2025-01-02 07:05:00,252.64,137.97,5.0,0.72,0.0,14.22,14.16
2025-01-02 07:06:00,209.48,148.75,16.84,0.45,0.0,4.41,26.25
2025-01-02 07:07:00,278.64,149.13,7.1,11.59,1.54,0.0,0.0
2025-01-02 07:08:00,251.53,140.26,12.43,14.61,3.33,13.17,1.85
2025-01-02 07:09:00,252.16,142.98,9.04,10.78,10.84,8.44,0.0
2025-01-02 07:10:00,214.78,140.2,8.48,5.77,3.5,0.0,11.64
2025-01-02 07:11:00,212.26,143.76,15.97,6.28,0.55,0.0,0.0
2025-01-02 07:12:00,199.95,143.39,6.84,14.08,0.1,2.53,0.87
2025-01-02 07:13:00,200.72,147.74,8.05,6.98,0.0,0.0,29.32
2025-01-02 07:14:00,247.88,149.87,12.1,5.09,0.53,0.0,35.72
2025-01-02 07:15:00,215.8,150.21,5.49,0.0,3.1,2.44,11.79
2025-01-02 07:16:00,236.46,142.38,13.95,8.93,0.0,10.7,16.86
2025-01-02 07:17:00,239.53,143.79,5.0,7.05,0.0,3.71,4.52
2025-01-02 07:18:00,218.23,137.89,12.47,2.95,0.0,5.29,0.0
2025-01-02 07:19:00,220.93,141.4,5.0,5.05,13.04,2.87,0.0
2025-01-02 07:20:00,202.64,148.48,5.0,7.45,0.0,1.6,0.0
2025-01-02 07:21:00,226.14,151.09,10.58,3.78,4.38,4.65,0.0
2025-01-02 07:22:00,200.51,139.69,10.85,0.0,5.86,6.83,0.0
2025-01-02 07:23:00,237.53,142.25,7.73,1.69,0.0,3.01,37.8
2025-01-02 07:24:00,233.74,144.52,5.0,10.12,0.0,3.88,24.29
2025-01-02 07:25:00,225.96,145.74,5.0,13.99,0.0,0.44,1.27
2025-01-02 07:26:00,274.79,141.39,5.0,0.0,0.0,4.82,28.42
2025-01-02 07:27:00,257.91,146.32,13.65,0.46,4.75,0.0,21.79
2025-01-02 07:28:00,220.08,142.73,11.64,6.66,0.18,1.18,0.0
2025-01-02 07:29:00,258.04,144.57,17.73,7.1,0.66,11.21,0.0
2025-01-02 07:30:00,216.44,146.81,5.75,11.38,8.91,10.12,0.0
2025-01-02 07:31:00,258.85,144.65,12.45,10.99,9.38,0.0,23.15
2025-01-02 07:32:00,230.76,142.88,5.0,8.0,0.0,1.05,21.54
2025-01-02 07:33:00,197.39,144.19,6.0,18.01,0.0,0.0,8.93
2025-01-02 07:34:00,223.26,144.27,5.93,5.1,0.0,4.19,0.0
2025-01-02 07:35:00,246.93,143.14,5.0,4.69,0.0,0.02,37.66
2025-01-02 07:36:00,225.81,143.59,10.85,12.55,1.66,0.12,4.19
2025-01-02 07:37:00,245.97,151.02,5.37,8.82,10.76,0.0,0.0
2025-01-02 07:38:00,202.54,146.87,14.96,2.46,2.16,6.82,0.0
2025-01-02 07:39:00,238.74,143.44,5.0,6.18,2.26,4.29,23.65
2025-01-02 07:40:00,234.11,147.41,5.0,13.45,0.0,0.0,15.2
2025-01-02 07:41:00,207.38,143.29,5.02,6.06,0.0,8.06,0.0
2025-01-02 07:42:00,232.37,149.32,14.31,3.86,6.6,9.87,0.0
2025-01-02 07:43:00,195.84,146.1,5.0,0.0,7.67,0.0,0.0
2025-01-02 07:44:00,215.49,144.19,7.28,7.39,1.29,9.66,33.04
2025-01-02 07:45:00,1038.93,146.41,5.0,0.0,7.24,0.0,3.59
2025-01-02 07:46:00,266.77,138.34,9.59,0.0,0.0,0.0,35.61
2025-01-02 07:47:00,200.35,140.12,12.95,15.41,2.83,0.0,0.0
2025-01-02 07:48:00,248.16,139.85,11.54,7.13,0.0,3.69,17.34
2025-01-02 07:49:00,262.77,145.2,5.0,4.69,5.97,3.35,45.08
2025-01-02 07:50:00,208.4,151.55,13.08,0.0,0.0,1.45,0.0
2025-01-02 07:51:00,212.17,153.55,5.0,8.48,0.94,9.16,0.0
2025-01-02 07:52:00,209.29,147.18,9.11,0.0,5.08,0.0,10.83
2025-01-02 07:53:00,219.09,146.63,5.0,4.69,0.0,0.0,5.06
2025-01-02 07:54:00,218.02,137.42,5.0,0.0,0.27,0.0,0.0
2025-01-02 07:55:00,219.5,142.45,6.31,8.88,6.19,0.0,0.0
2025-01-02 07:56:00,209.38,141.47,5.0,3.63,0.0,5.98,3.15
2025-01-02 07:57:00,208.31,142.14,5.42,13.19,11.03,0.02,0.0
2025-01-02 07:58:00,244.78,143.95,13.0,8.68,2.51,3.6,5.33
2025-01-02 07:59:00,201.7,142.74,5.0,2.34,0.0,0.0,3.89
2025-01-02 08:00:00,196.12,136.71,5.0,0.0,7.3,0.32,2.25
2025-01-02 08:01:00,271.14,147.62,7.27,10.27,0.0,12.59,55.49
2025-01-02 08:02:00,212.01,140.33,5.0,0.0,0.0,0.0,0.0
2025-01-02 08:03:00,213.24,145.58,9.8,8.97,2.16,2.95,10.29
2025-01-02 08:04:00,243.18,152.92,8.57,4.77,0.0,1.59,0.0
2025-01-02 08:05:00,206.16,140.95,11.74,9.47,10.1,6.26,0.0
2025-01-02 08:06:00,249.34,134.5,5.0,5.13,8.68,1.57,23.82
2025-01-02 08:07:00,217.32,143.48,12.94,8.83,11.99,0.0,0.0
2025-01-02 08:08:00,226.74,149.03,10.69,10.02,0.02,10.67,0.0
2025-01-02 08:09:00,213.32,152.46,7.27,0.03,0.0,8.83,10.5
2025-01-02 08:10:00,224.87,139.71,6.97,11.7,6.05,0.0,0.0
2025-01-02 08:11:00,243.85,146.61,9.93,8.18,3.8,5.56,8.36
2025-01-02 08:12:00,240.76,142.76,10.39,10.15,0.0,0.0,0.0
2025-01-02 08:13:00,209.54,144.2,5.2,1.69,7.62,0.0,0.0
2025-01-02 08:14:00,198.85,155.2,5.53,0.0,15.31,4.77,1.15
2025-01-02 08:15:00,230.56,138.61,6.95,8.18,0.0,0.0,12.85
2025-01-02 08:16:00,269.7,145.64,6.3,9.34,16.54,0.0,7.32
2025-01-02 08:17:00,229.33,146.49,9.78,3.1,0.0,0.0,13.47
2025-01-02 08:18:00,177.41,148.97,6.44,0.0,1.27,0.0,0.0
2025-01-02 08:19:00,214.0,145.02,16.13,0.0,0.0,2.88,10.55
2025-01-02 08:20:00,260.3,145.86,9.96,11.92,14.3,0.0,0.0
2025-01-02 08:21:00,202.23,143.06,16.76,5.59,0.0,3.01,0.0
2025-01-02 08:22:00,274.96,145.7,10.4,9.46,3.28,0.0,24.59
2025-01-02 08:23:00,205.45,143.25,9.51,0.0,11.59,0.0,0.0
2025-01-02 08:24:00,240.83,147.11,11.16,8.87,0.37,0.0,0.0
2025-01-02 08:25:00,228.34,143.15,14.9,13.36,12.46,11.27,0.0
2025-01-02 08:26:00,228.17,146.13,14.45,3.27,2.23,8.38,3.17
2025-01-02 08:27:00,228.39,144.51,14.85,4.21,6.31,0.0,2.7
2025-01-02 08:28:00,241.15,149.13,5.39,7.34,0.0,9.89,39.51
2025-01-02 08:29:00,212.28,144.42,5.0,4.39,0.04,3.74,2.56
2025-01-02 08:30:00,244.13,137.53,6.68,11.8,0.72,1.81,24.63
2025-01-02 08:31:00,235.69,149.67,13.66,12.12,14.24,3.89,0.0
2025-01-02 08:32:00,178.8,141.0,5.0,7.53,4.04,7.22,0.0
2025-01-02 08:33:00,244.57,142.01,9.77,1.76,4.88,8.68,25.93
2025-01-02 08:34:00,210.79,142.24,6.72,12.96,5.39,2.91,21.03
2025-01-02 08:35:00,225.21,150.12,12.81,1.48,0.64,8.52,0.0
2025-01-02 08:36:00,263.94,136.08,16.04,5.73,0.0,0.0,8.47
2025-01-02 08:37:00,216.03,157.17,8.71,7.41,2.27,5.02,0.0
2025-01-02 08:38:00,253.78,148.85,17.33,0.0,4.95,3.0,0.0
2025-01-02 08:39:00,215.97,145.52,12.89,0.0,0.15,10.64,0.0
2025-01-02 08:40:00,249.66,144.4,7.22,3.3,1.59,5.71,0.0
2025-01-02 08:41:00,219.5,145.77,5.0,11.22,0.0,0.0,0.16
2025-01-02 08:42:00,179.65,146.71,5.0,7.95,16.35,0.0,0.0
2025-01-02 08:43:00,242.32,147.2,6.71,0.0,3.27,3.35,20.43
2025-01-02 08:44:00,212.39,146.85,15.21,1.18,0.0,2.25,4.59
2025-01-02 08:45:00,226.61,144.98,12.54,12.54,0.96,0.0,0.0
2025-01-02 08:46:00,211.66,143.83,5.0,10.93,0.63,13.45,0.0
2025-01-02 08:47:00,167.38,144.02,10.27,0.0,2.46,0.0,7.6
2025-01-02 08:48:00,222.22,143.84,5.0,6.55,12.45,0.0,0.0
2025-01-02 08:49:00,257.65,149.16,9.52,25.35,1.22,4.83,11.93
2025-01-02 08:50:00,218.09,147.0,17.82,10.14,0.0,1.08,0.0
2025-01-02 08:51:00,232.53,132.86,9.75,5.69,9.79,12.73,1.18
2025-01-02 08:52:00,286.01,147.25,14.22,1.18,10.14,5.86,32.88
2025-01-02 08:53:00,188.3,145.4,5.0,2.39,1.98,4.91,1.23
2025-01-02 08:54:00,275.02,144.55,16.67,4.89,0.95,0.0,12.16
2025-01-02 08:55:00,206.63,143.07,7.4,5.29,6.05,0.56,0.0
2025-01-02 08:56:00,237.51,149.12,9.37,0.0,5.7,0.0,21.45
2025-01-02 08:57:00,275.9,148.41,8.88,19.54,7.14,3.97,23.58
2025-01-02 08:58:00,230.94,141.53,14.16,2.96,0.0,8.8,3.69
2025-01-02 08:59:00,232.94,146.25,5.0,4.54,7.36,3.57,2.99
2025-01-02 09:00:00,343.07,140.74,27.2,11.47,3.07,66.79,0.0
2025-01-02 09:01:00,238.63,139.11,26.51,0.55,0.0,55.76,0.0
2025-01-02 09:02:00,252.32,142.12,24.28,10.21,0.0,59.38,0.0
2025-01-02 09:03:00,304.11,148.07,29.63,13.32,0.0,58.57,29.81
2025-01-02 09:04:00,335.36,148.44,23.56,22.16,5.08,60.91,0.0
2025-01-02 09:05:00,325.76,146.68,37.08,10.84,1.0,59.52,33.64
2025-01-02 09:06:00,316.87,147.52,28.97,7.51,0.0,54.11,0.0
2025-01-02 09:07:00,323.19,146.69,26.02,19.21,6.52,56.55,0.0
2025-01-02 09:08:00,319.97,142.06,35.38,0.0,0.0,57.01,0.0
2025-01-02 09:09:00,359.48,146.35,38.23,5.68,0.0,68.28,12.21
2025-01-02 09:10:00,337.29,147.83,21.97,1.55,7.37,60.96,23.91
2025-01-02 09:11:00,306.28,147.64,27.84,0.0,13.05,58.68,0.0
2025-01-02 09:12:00,301.78,149.38,24.55,2.15,0.0,61.89,0.0
2025-01-02 09:13:00,309.08,147.46,20.54,0.32,0.0,74.64,19.32
2025-01-02 09:14:00,281.11,146.03,35.81,0.0,0.32,64.69,0.0
2025-01-02 09:15:00,309.33,148.9,28.19,22.57,7.73,67.1,0.0
2025-01-02 09:16:00,301.35,144.52,30.37,15.2,0.0,59.36,0.0
2025-01-02 09:17:00,312.9,141.1,23.24,6.68,0.0,67.59,0.0
2025-01-02 09:18:00,343.81,143.97,41.01,2.36,4.26,72.89,33.32
2025-01-02 09:19:00,311.9,141.64,20.45,3.56,1.35,57.09,35.73
2025-01-02 09:20:00,292.23,141.92,31.92,0.0,11.26,64.87,0.0
2025-01-02 09:21:00,360.76,144.05,25.53,7.45,0.0,68.41,4.29
2025-01-02 09:22:00,327.17,141.45,29.08,8.05,9.34,70.43,16.46
2025-01-02 09:23:00,252.32,143.39,25.34,6.07,1.29,58.5,0.27
2025-01-02 09:24:00,285.14,137.05,26.08,0.0,0.0,55.07,14.75
2025-01-02 09:25:00,381.26,145.48,29.41,20.22,0.0,69.78,14.61
2025-01-02 09:26:00,332.07,144.63,36.17,0.0,0.0,61.76,0.0
2025-01-02 09:27:00,279.9,141.36,32.25,2.93,0.3,68.38,0.0
2025-01-02 09:28:00,324.12,147.26,29.25,14.91,3.05,72.28,0.0
2025-01-02 09:29:00,298.75,148.37,35.22,7.19,3.83,66.1,0.0
2025-01-02 09:30:00,299.4,138.19,20.15,0.18,2.46,62.62,0.0
2025-01-02 09:31:00,336.63,141.57,30.22,17.89,15.42,66.27,0.0
2025-01-02 09:32:00,299.18,141.55,20.44,5.16,0.0,65.9,27.72
2025-01-02 09:33:00,302.67,140.86,23.82,5.18,4.72,59.89,0.0
2025-01-02 09:34:00,314.4,147.94,22.14,4.18,12.39,75.41,15.41
2025-01-02 09:35:00,293.55,143.85,22.82,17.51,0.0,61.62,0.0
2025-01-02 09:36:00,300.12,143.57,31.43,2.68,0.0,59.49,0.0
2025-01-02 09:37:00,319.99,136.61,29.49,6.29,0.0,63.47,0.0
2025-01-02 09:38:00,306.83,147.17,36.23,9.89,2.56,61.65,0.0
2025-01-02 09:39:00,301.0,139.67,28.83,16.0,8.9,63.32,8.14
2025-01-02 09:40:00,325.6,144.86,25.61,5.2,14.96,55.74,0.0
2025-01-02 09:41:00,313.41,145.73,23.61,4.5,1.77,73.56,0.0
2025-01-02 09:42:00,316.71,150.07,22.43,8.6,0.64,62.95,18.13
2025-01-02 09:43:00,331.26,139.39,23.38,6.15,0.0,62.32,19.26
2025-01-02 09:44:00,272.39,132.55,22.31,10.72,2.14,69.26,0.0
2025-01-02 09:45:00,273.78,145.36,23.23,1.86,1.39,64.39,0.0
2025-01-02 09:46:00,319.03,151.83,27.6,9.93,0.0,57.84,0.0
2025-01-02 09:47:00,270.79,149.58,25.33,9.17,1.58,63.62,0.0
2025-01-02 09:48:00,265.27,145.46,24.62,5.64,6.89,55.93,1.1
2025-01-02 09:49:00,283.53,142.66,20.76,0.0,0.0,63.61,0.0
2025-01-02 09:50:00,255.01,147.85,29.31,6.76,2.28,69.96,0.0
2025-01-02 09:51:00,294.03,140.73,19.59,11.45,4.35,65.41,21.73
2025-01-02 09:52:00,302.85,146.53,22.06,3.33,0.29,54.69,18.83
2025-01-02 09:53:00,265.84,146.65,32.4,0.0,2.82,58.64,5.41
2025-01-02 09:54:00,307.77,148.86,28.7,14.61,0.0,61.89,0.0
2025-01-02 09:55:00,331.74,155.66,24.39,6.76,6.6,59.82,8.27
2025-01-02 09:56:00,275.99,146.19,30.37,3.34,4.59,63.35,0.0
2025-01-02 09:57:00,252.57,142.59,22.06,9.62,0.0,59.92,0.0
2025-01-02 09:58:00,287.75,144.52,29.33,4.98,0.0,61.38,0.0
2025-01-02 09:59:00,289.16,137.55,28.88,13.51,0.0,67.57,21.95
2025-01-02 10:00:00,265.37,141.85,19.35,13.39,0.0,60.57,17.39
2025-01-02 10:01:00,324.84,142.99,20.43,8.56,0.0,63.08,0.0
2025-01-02 10:02:00,330.58,142.53,41.71,11.23,0.0,53.67,9.77
2025-01-02 10:03:00,291.18,145.23,27.23,7.25,6.83,56.2,0.0
2025-01-02 10:04:00,272.53,141.33,27.01,12.69,3.59,57.22,5.92
2025-01-02 10:05:00,336.75,149.11,29.1,7.7,9.7,64.35,14.65
2025-01-02 10:06:00,321.85,144.62,20.49,0.0,3.18,66.14,3.81
2025-01-02 10:07:00,299.31,144.59,34.14,0.4,5.91,67.62,1.82
2025-01-02 10:08:00,316.04,143.31,23.53,14.5,6.1,70.65,15.51
2025-01-02 10:09:00,282.79,145.24,29.15,3.85,7.0,55.09,0.0
2025-01-02 10:10:00,265.66,147.92,21.32,11.64,0.0,51.67,0.0
2025-01-02 10:11:00,279.19,141.16,23.4,2.23,0.0,59.17,0.0
2025-01-02 10:12:00,254.29,141.99,25.01,10.18,0.0,62.77,0.0
2025-01-02 10:13:00,313.19,143.41,33.51,3.2,0.0,66.34,13.16
2025-01-02 10:14:00,301.74,139.24,32.61,1.29,0.03,70.7,1.0
2025-01-02 10:15:00,346.55,141.35,25.76,3.68,4.01,61.9,27.18
2025-01-02 10:16:00,351.96,142.72,25.2,3.77,0.0,53.42,27.15
2025-01-02 10:17:00,327.52,148.12,32.85,3.99,3.67,66.65,21.52
2025-01-02 10:18:00,298.1,145.67,37.32,7.14,0.0,69.64,0.0
2025-01-02 10:19:00,302.75,145.4,25.09,9.48,4.68,67.84,0.99
2025-01-02 10:20:00,273.76,148.03,33.19,0.74,0.0,50.65,0.0
2025-01-02 10:21:00,268.12,144.07,25.27,8.29,0.0,60.71,2.01
2025-01-02 10:22:00,292.01,146.19,29.46,0.0,0.46,64.76,0.0
2025-01-02 10:23:00,290.69,144.21,22.5,14.62,0.0,65.4,0.0
